Date,C5TC,C2,C3,C5,C7,C8,C9,C10,C14,C16,C17
2019-03-05,4535.0,,,,,,,,,,
2019-03-06,4409.0,,,,,,,,,,
2019-03-07,4263.0,,,,,,,,,,
2019-03-08,4236.0,,,,,,,,,,
2019-03-11,4325.0,,,,,,,,,,
2019-03-12,4526.0,,,,,,,,,,
2019-03-13,4813.0,,,,,,,,,,
2019-03-14,5321.0,,,,,,,,,,
2019-03-15,6387.0,,,,,,,,,,
2019-03-18,6041.0,,,,,,,,,,
2019-03-19,5684.0,,,,,,,,,,
2019-03-20,5306.0,,,,,,,,,,
2019-03-21,4511.0,,,,,,,,,,
2019-03-22,4180.0,,,,,,,,,,
2019-03-25,4035.0,,,,,,,,,,
2019-03-26,3763.0,,,,,,,,,,
2019-03-27,3931.0,,,,,,,,,,
2019-03-28,3872.0,,,,,,,,,,
2019-03-29,3796.0,,,,,,,,,,
2019-04-01,3695.0,,,,,,,,,,
2019-04-02,3460.0,,,,,,,,,,
2019-04-03,3540.0,,,,,,,,,,
2019-04-04,4369.0,,,,,,,,,,
2019-04-05,4881.0,,,,,,,,,,
2019-04-08,5099.0,,,,,,,,,,
2019-04-09,5520.0,,,,,,,,,,
2019-04-10,5886.0,,,,,,,,,,
2019-04-11,5775.0,,,,,,,,,,
2019-04-12,5737.0,,,,,,,,,,
2019-04-15,5905.0,,,,,,,,,,
2019-04-16,5991.0,,,,,,,,,,
2019-04-17,6209.0,,,,,,,,,,
2019-04-18,6624.0,,,,,,,,,,
2019-04-23,7196.0,,,,,,,,,,
2019-04-24,7713.0,,,,,,,,,,
2019-04-25,8092.0,,,,,,,,,,
2019-04-26,8596.0,,,,,,,,,,
2019-04-29,9203.0,,,,,,,,,,
2019-04-30,11718.0,,,,,,,,,,
2019-05-01,12270.0,,,,,,,,,,
2019-05-02,12346.0,,,,,,,,,,
2019-05-03,11182.0,,,,,,,,,,
2019-05-07,9898.0,,,,,,,,,,
2019-05-08,9944.0,,,,,,,,,,
2019-05-09,10708.0,,,,,,,,,,
2019-05-10,11621.0,,,,,,,,,,
2019-05-13,11856.0,,,,,,,,,,
2019-05-14,12134.0,,,,,,,,,,
2019-05-15,11758.0,,,,,,,,,,
2019-05-16,11705.0,,,,,,,,,,
2019-05-17,11909.0,,,,,,,,,,
2019-05-20,11949.0,,,,,,,,,,
2019-05-21,12131.0,,,,,,,,,,
2019-05-22,12301.0,,,,,,,,,,
2019-05-23,12403.0,,,,,,,,,,
2019-05-24,12243.0,,,,,,,,,,
2019-05-28,12583.0,,,,,,,,,,
2019-05-29,13163.0,,,,,,,,,,
2019-05-30,12965.0,,,,,,,,,,
2019-05-31,12987.0,,,,,,,,,,
2019-06-03,13258.0,,,,,,,,,,
2019-06-04,13916.0,,,,,,,,,,
2019-06-05,14561.0,,,,,,,,,,
2019-06-06,14769.0,,,,,,,,,,
2019-06-07,15007.0,,,,,,,,,,
2019-06-10,14868.0,,,,,,,,,,
2019-06-11,14489.0,,,,,,,,,,
2019-06-12,13989.0,,,,,,,,,,
2019-06-13,13621.0,,,,,,,,,,
2019-06-14,14203.0,,,,,,,,,,
2019-06-17,14400.0,,,,,,,,,,
2019-06-18,15424.0,,,,,,,,,,
2019-06-19,16493.0,,,,,,,,,,
2019-06-20,16869.0,,,,,,,,,,
2019-06-21,17947.0,,,,,,,,,,
2019-06-24,18287.0,,,,,,,,,,
2019-06-25,18539.0,,,,,,,,,,
2019-06-26,19117.0,,,,,,,,,,
2019-06-27,19296.0,,,,,,,,,,
2019-06-28,19360.0,,,,,,,,,,
2019-07-01,19824.0,,,,,,,,,,
2019-07-02,21076.0,,,,,,,,,,
2019-07-03,23214.0,,,,,,,,,,
2019-07-04,26085.0,,,,,,,,,,
2019-07-05,26444.0,,,,,,,,,,
2019-07-08,25822.0,,,,,,,,,,
2019-07-09,26367.0,,,,,,,,,,
2019-07-10,26403.0,,,,,,,,,,
2019-07-11,26705.0,,,,,,,,,,
2019-07-12,27389.0,,,,,,,,,,
2019-07-15,28579.0,,,,,,,,,,
2019-07-16,30157.0,,,,,,,,,,
2019-07-17,31073.0,,,,,,,,,,
2019-07-18,32219.0,,,,,,,,,,
2019-07-19,32765.0,,,,,,,,,,
2019-07-22,32963.0,,,,,,,,,,
2019-07-23,32078.0,,,,,,,,,,
2019-07-24,28352.0,,,,,,,,,,
2019-07-25,26928.0,,,,,,,,,,
2019-07-26,27145.0,,,,,,,,,,
2019-07-29,27217.0,,,,,,,,,,
2019-07-30,27187.0,,,,,,,,,,
2019-07-31,26935.0,,,,,,,,,,
2019-08-01,26078.0,,,,,,,,,,
2019-08-02,25762.0,,,,,,,,,,
2019-08-05,25621.0,,,,,,,,,,
2019-08-06,24647.0,,,,,,,,,,
2019-08-07,23935.0,,,,,,,,,,
2019-08-08,23793.0,,,,,,,,,,
2019-08-09,24032.0,,,,,,,,,,
2019-08-12,24400.0,,,,,,,,,,
2019-08-13,26096.0,,,,,,,,,,
2019-08-14,27456.0,,,,,,,,,,
2019-08-15,29132.0,,,,,,,,,,
2019-08-16,29627.0,,,,,,,,,,
2019-08-19,28877.0,,,,,,,,,,
2019-08-20,28558.0,,,,,,,,,,
2019-08-21,28434.0,,,,,,,,,,
2019-08-22,29496.0,,,,,,,,,,
2019-08-23,30440.0,,,,,,,,,,
2019-08-27,31116.0,,,,,,,,,,
2019-08-28,32199.0,,,,,,,,,,
2019-08-29,32200.0,,,,,,,,,,
2019-08-30,34582.0,,,,,,,,,,
2019-09-02,36122.0,,,,,,,,,,
2019-09-03,37539.0,,,,,,,,,,
2019-09-04,38012.0,,,,,,,,,,
2019-09-05,37645.0,,,,,,,,,,
2019-09-06,36916.0,,,,,,,,,,
2019-09-09,36111.0,,,,,,,,,,
2019-09-10,35650.0,,,,,,,,,,
2019-09-11,35161.0,,,,,,,,,,
2019-09-12,34411.0,,,,,,,,,,
2019-09-13,33962.0,,,,,,,,,,
2019-09-16,34004.0,,,,,,,,,,
2019-09-17,33393.0,,,,,,,,,,
2019-09-18,33131.0,,,,,,,,,,
2019-09-19,31454.0,,,,,,,,,,
2019-09-20,30172.0,,,,,,,,,,
2019-09-23,29813.0,,,,,,,,,,
2019-09-24,30277.0,,,,,,,,,,
2019-09-25,29031.0,,,,,,,,,,
2019-09-26,27183.0,,,,,,,,,,
2019-09-27,24927.0,,,,,,,,,,
2019-09-30,24401.0,,,,,,,,,,
2019-10-01,24314.0,,,,,,,,,,
2019-10-02,24425.0,,,,,,,,,,
2019-10-03,23409.0,,,,,,,,,,
2019-10-04,23680.0,,,,,,,,,,
2019-10-07,23674.0,,,,,,,,,,
2019-10-08,24122.0,,,,,,,,,,
2019-10-09,25608.0,,,,,,,,,,
2019-10-10,26646.0,,,,,,,,,,
2019-10-11,26383.0,,,,,,,,,,
2019-10-14,26065.0,,,,,,,,,,
2019-10-15,25664.0,,,,,,,,,,
2019-10-16,25838.0,,,,,,,,,,
2019-10-17,25123.0,,,,,,,,,,
2019-10-18,25117.0,,,,,,,,,,
2019-10-21,25031.0,,,,,,,,,,
2019-10-22,24203.0,,,,,,,,,,
2019-10-23,23740.0,,,,,,,,,,
2019-10-24,24112.0,,,,,,,,,,
2019-10-25,24945.0,,,,,,,,,,
2019-10-28,25362.0,,,,,,,,,,
2019-10-29,25725.0,,,,,,,,,,
2019-10-30,25684.0,,,,,,,,,,
2019-10-31,24918.0,,,,,,,,,,
2019-11-01,24637.0,,,,,,,,,,
2019-11-04,24586.0,,,,,,,,,,
2019-11-05,24612.0,,,,,,,,,,
2019-11-06,22217.0,,,,,,,,,,
2019-11-07,20330.0,,,,,,,,,,
2019-11-08,19716.0,,,,,,,,,,
2019-11-11,19390.0,,,,,,,,,,
2019-11-12,20033.0,,,,,,,,,,
2019-11-13,20669.0,,,,,,,,,,
2019-11-14,20961.0,,,,,,,,,,
2019-11-15,20970.0,,,,,,,,,,
2019-11-18,20630.0,,,,,,,,,,
2019-11-19,19814.0,,,,,,,,,,
2019-11-20,18606.0,,,,,,,,,,
2019-11-21,18350.0,,,,,,,,,,
2019-11-22,18930.0,,,,,,,,,,
2019-11-25,20515.0,,,,,,,,,,
2019-11-26,22272.0,,,,,,,,,,
2019-11-27,22465.0,,,,,,,,,,
2019-11-28,22775.0,,,,,,,,,,
2019-11-29,23865.0,,,,,,,,,,
2019-12-02,24493.0,,,,,,,,,,
2019-12-03,25202.0,,,,,,,,,,
2019-12-04,24916.0,,,,,,,,,,
2019-12-05,24229.0,,,,,,,,,,
2019-12-06,23704.0,,,,,,,,,,
2019-12-09,23445.0,,,,,,,,,,
2019-12-10,22652.0,,,,,,,,,,
2019-12-11,20645.0,,,,,,,,,,
2019-12-12,18774.0,,,,,,,,,,
2019-12-13,18002.0,,,,,,,,,,
2019-12-16,17060.0,,,,,,,,,,
2019-12-17,16566.0,,,,,,,,,,
2019-12-18,15695.0,,,,,,,,,,
2019-12-19,14575.0,,,,,,,,,,
2019-12-20,14451.0,,,,,,,,,,
2019-12-23,14366.0,,,,,,,,,,
2019-12-24,14337.0,,,,,,,,,,
2020-01-02,11976.0,,,,,,,,,,
2020-01-03,10825.0,,,,,,,,,,
2020-01-06,9783.0,,,,,,,,,,
2020-01-07,9022.0,,,,,,,,,,
2020-01-08,9020.0,,,,,,,,,,
2020-01-09,9199.0,,,,,,,,,,
2020-01-10,9438.0,,,,,,,,,,
2020-01-13,9322.0,,,,,,,,,,
2020-01-14,9255.0,,,,,,,,,,
2020-01-15,9011.0,,,,,,,,,,
2020-01-16,8801.0,,,,,,,,,,
2020-01-17,8352.0,,,,,,,,,,
2020-01-20,7760.0,,,,,,,,,,
2020-01-21,7062.0,,,,,,,,,,
2020-01-22,5911.0,,,,,,,,,,
2020-01-23,5071.0,,,,,,,,,,
2020-01-24,4772.0,,,,,,,,,,
2020-01-27,4632.0,,,,,,,,,,
2020-01-28,4631.0,,,,,,,,,,
2020-01-29,4487.0,,,,,,,,,,
2020-01-30,4081.0,,,,,,,,,,
2020-01-31,3973.0,,,,,,,,,,
2020-02-03,3666.0,,,,,,,,,,
2020-02-04,3496.0,,,,,,,,,,
2020-02-05,3015.0,,,,,,,,,,
2020-02-06,3021.0,,,,,,,,,,
2020-02-07,2660.0,,,,,,,,,,
2020-02-10,2588.0,,,,,,,,,,
2020-02-11,2760.0,,,,,,,,,,
2020-02-12,2713.0,,,,,,,,,,
2020-02-13,2532.0,,,,,,,,,,
2020-02-14,2445.0,,,,,,,,,,
2020-02-17,2491.0,,,,,,,,,,
2020-02-18,2638.0,,,,,,,,,,
2020-02-19,2713.0,,,,,,,,,,
2020-02-20,2735.0,,,,,,,,,,
2020-02-21,2787.0,,,,,,,,,,
2020-02-24,2693.0,,,,,,,,,,
2020-02-25,2475.0,,,,,,,,,,
2020-02-26,2358.0,,,,,,,,,,
2020-02-27,2367.0,,,,,,,,,,
2020-02-28,2274.0,,,,,,,,,,
2020-03-02,2172.0,,,,,,,,,,
2020-03-03,2197.0,,,,,,,,,,
2020-03-04,2230.0,,,,,,,,,,
2020-03-05,2515.0,,,,,,,,,,
2020-03-06,2542.0,,,,,,,,,,
2020-03-09,2385.0,,,,,,,,,,
2020-03-10,2552.0,,,,,,,,,,
2020-03-11,2570.0,,,,,,,,,,
2020-03-12,2692.0,,,,,,,,,,
2020-03-13,2797.0,,,,,,,,,,
2020-03-16,2795.0,,,,,,,,,,
2020-03-17,2800.0,,,,,,,,,,
2020-03-18,3507.0,,,,,,,,,,
2020-03-19,3843.0,,,,,,,,,,
2020-03-20,4067.0,,,,,,,,,,
2020-03-23,4152.0,,,,,,,,,,
2020-03-24,4102.0,,,,,,,,,,
2020-03-25,3903.0,,,,,,,,,,
2020-03-26,3818.0,,,,,,,,,,
2020-03-27,3675.0,,,,,,,,,,
2020-03-30,3765.0,,,,,,,,,,
2020-03-31,5853.0,,,,,,,,,,
2020-04-01,5899.0,,,,,,,,,,
2020-04-02,6013.0,,,,,,,,,,
2020-04-03,5949.0,,,,,,,,,,
2020-04-06,5697.0,,,,,,,,,,
2020-04-07,5616.0,,,,,,,,,,
2020-04-08,6003.0,,,,,,,,,,
2020-04-09,6762.0,,,,,,,,,,
2020-04-14,7915.0,,,,,,,,,,
2020-04-15,8666.0,,,,,,,,,,
2020-04-16,9223.0,,,,,,,,,,
2020-04-17,9875.0,,,,,,,,,,
2020-04-20,10081.0,,,,,,,,,,
2020-04-21,9556.0,,,,,,,,,,
2020-04-22,8925.0,,,,,,,,,,
2020-04-23,8531.0,,,,,,,,,,
2020-04-24,8381.0,,,,,,,,,,
2020-04-27,8292.0,,,,,,,,,,
2020-04-28,8172.0,,,,,,,,,,
2020-04-29,7872.0,,,,,,,,,,
2020-04-30,7702.0,,,,,,,,,,
2020-05-01,7263.0,,,,,,,,,,
2020-05-04,6792.0,,,,,,,,,,
2020-05-05,6257.0,,,,,,,,,,
2020-05-06,5301.0,,,,,,,,,,
2020-05-07,4858.0,,,,,,,,,,
2020-05-11,3842.0,,,,,,,,,,
2020-05-12,2893.0,,,,,,,,,,
2020-05-13,2082.0,,,,,,,,,,
2020-05-14,1992.0,,,,,,,,,,
2020-05-15,2394.0,,,,,,,,,,
2020-05-18,2875.0,,,,,,,,,,
2020-05-19,3462.0,,,,,,,,,,
2020-05-20,3951.0,,,,,,,,,,
2020-05-21,4196.0,,,,,,,,,,
2020-05-22,4140.0,,,,,,,,,,
2020-05-26,4120.0,,,,,,,,,,
2020-05-27,3786.0,,,,,,,,,,
2020-05-28,3228.0,,,,,,,,,,
2020-05-29,3369.0,,,,,,,,,,
2020-06-01,3648.0,,,,,,,,,,
2020-06-02,4213.0,,,,,,,,,,
2020-06-03,5267.0,,,,,,,,,,
2020-06-04,6177.0,,,,,,,,,,
2020-06-05,7307.0,,,,,,,,,,
2020-06-08,7745.0,,,,,,,,,,
2020-06-09,8055.0,,,,,,,,,,
2020-06-10,9142.0,,,,,,,,,,
2020-06-11,10676.0,,,,,,,,,,
2020-06-12,12410.0,,,,,,,,,,
2020-06-15,13297.0,,,,,,,,,,
2020-06-16,14786.0,,,,,,,,,,
2020-06-17,19036.0,,,,,,,,,,
2020-06-18,25280.0,,,,,,,,,,
2020-06-19,25511.0,,,,,,,,,,
2020-06-22,25364.0,,,,,,,,,,
2020-06-23,26672.0,,,,,,,,,,
2020-06-24,28657.0,,,,,,,,,,
2020-06-25,29395.0,,,,,,,,,,
2020-06-26,29641.0,,,,,,,,,,
2020-06-29,30778.0,,,,,,,,,,
2020-06-30,30857.0,,,,,,,,,,
2020-07-01,30939.0,,,,,,,,,,
2020-07-02,31377.0,,,,,,,,,,
2020-07-03,32682.0,,,,,,,,,,
2020-07-06,33760.0,,,,,,,,,,
2020-07-07,32911.0,,,,,,,,,,
2020-07-08,29610.0,,,,,,,,,,
2020-07-09,28081.0,,,,,,,,,,
2020-07-10,27644.0,,,,,,,,,,
2020-07-13,26964.0,,,,,,,,,,
2020-07-14,25562.0,,,,,,,,,,
2020-07-15,24387.0,,,,,,,,,,
2020-07-16,24639.0,,,,,,,,,,
2020-07-17,25085.0,,,,,,,,,,
2020-07-20,24469.0,,,,,,,,,,
2020-07-21,22635.0,,,,,,,,,,
2020-07-22,20120.0,,,,,,,,,,
2020-07-23,18542.0,,,,,,,,,,
2020-07-24,17284.0,,,,,,,,,,
2020-07-27,17014.0,,,,,,,,,,
2020-07-28,16524.0,,,,,,,,,,
2020-07-29,17721.0,,,,,,,,,,
2020-07-30,18326.0,,,,,,,,,,
2020-07-31,18296.0,,,,,,,,,,
2020-08-03,19051.0,,,,,,,,,,
2020-08-04,20687.0,,,,,,,,,,
2020-08-05,20383.0,,,,,,,,,,
2020-08-06,20434.0,,,,,,,,,,
2020-08-07,19912.0,,,,,,,,,,
2020-08-10,19697.0,,,,,,,,,,
2020-08-11,19204.0,,,,,,,,,,
2020-08-12,19339.0,,,,,,,,,,
2020-08-13,19774.0,,,,,,,,,,
2020-08-14,19916.0,,,,,,,,,,
2020-08-17,19900.0,,,,,,,,,,
2020-08-18,19693.0,,,,,,,,,,
2020-08-19,19468.0,,,,,,,,,,
2020-08-20,18570.0,,,,,,,,,,
2020-08-21,17918.0,,,,,,,,,,
2020-08-24,18305.0,,,,,,,,,,
2020-08-25,19013.0,,,,,,,,,,
2020-08-26,18896.0,,,,,,,,,,
2020-08-27,18775.0,,,,,,,,,,
2020-08-28,18394.0,,,,,,,,,,
2020-09-01,18044.0,,,,,,,,,,
2020-09-02,17638.0,,,,,,,,,,
2020-09-03,16748.0,,,,,,,,,,
2020-09-04,16252.0,,,,,,,,,,
2020-09-07,16102.0,,,,,,,,,,
2020-09-08,15892.0,,,,,,,,,,
2020-09-09,15482.0,,,,,,,,,,
2020-09-10,15075.0,,,,,,,,,,
2020-09-11,15248.0,,,,,,,,,,
2020-09-14,15737.0,,,,,,,,,,
2020-09-15,15943.0,,,,,,,,,,
2020-09-16,15664.0,,,,,,,,,,
2020-09-17,15875.0,,,,,,,,,,
2020-09-18,15761.0,,,,,,,,,,
2020-09-21,16089.0,,,,,,,,,,
2020-09-22,17229.0,,,,,,,,,,
2020-09-23,18592.0,,,,,,,,,,
2020-09-24,22841.0,,,,,,,,,,
2020-09-25,24178.0,,,,,,,,,,
2020-09-28,23733.0,,,,,,,,,,
2020-09-29,23813.0,,,,,,,,,,
2020-09-30,25631.0,,,,,,,,,,
2020-10-01,29332.0,,,,,,,,,,
2020-10-02,33066.0,,,,,,,,,,
2020-10-05,34293.0,,,,,,,,,,
2020-10-06,34896.0,,,,,,,,,,
2020-10-07,33465.0,,,,,,,,,,
2020-10-08,31507.0,,,,,,,,,,
2020-10-09,29479.0,,,,,,,,,,
2020-10-12,27333.0,,,,,,,,,,
2020-10-13,25497.0,,,,,,,,,,
2020-10-14,23305.0,,,,,,,,,,
2020-10-15,21737.0,,,,,,,,,,
2020-10-16,19952.0,,,,,,,,,,
2020-10-19,18402.0,,,,,,,,,,
2020-10-20,17121.0,,,,,,,,,,
2020-10-21,17151.0,,,,,,,,,,
2020-10-22,18537.0,,,,,,,,,,
2020-10-23,18749.0,,,,,,,,,,
2020-10-26,18304.0,,,,,,,,,,
2020-10-27,18606.0,,,,,,,,,,
2020-10-28,17881.0,,,,,,,,,,
2020-10-29,15781.0,,,,,,,,,,
2020-10-30,15550.0,,,,,,,,,,
2020-11-02,15715.0,,,,,,,,,,
2020-11-03,15445.0,,,,,,,,,,
2020-11-04,14691.0,,,,,,,,,,
2020-11-05,14177.0,,,,,,,,,,
2020-11-06,14421.0,,,,,,,,,,
2020-11-09,14848.0,,,,,,,,,,
2020-11-10,14781.0,,,,,,,,,,
2020-11-11,13379.0,,,,,,,,,,
2020-11-12,12854.0,,,,,,,,,,
2020-11-13,12498.0,,,,,,,,,,
2020-11-16,12282.0,,,,,,,,,,
2020-11-17,12029.0,,,,,,,,,,
2020-11-18,11730.0,,,,,,,,,,
2020-11-19,11858.0,,,,,,,,,,
2020-11-20,11897.0,,,,,,,,,,
2020-11-23,12021.0,,,,,,,,,,
2020-11-24,11996.0,,,,,,,,,,
2020-11-25,12186.0,,,,,,,,,,
2020-11-26,12514.0,,,,,,,,,,
2020-11-27,12712.0,,,,,,,,,,
2020-11-30,12621.0,,,,,,,,,,
2020-12-01,12332.0,,,,,,,,,,
2020-12-02,12322.0,,,,,,,,,,
2020-12-03,12274.0,,,,,,,,,,
2020-12-04,12606.0,,,,,,,,,,
2020-12-07,11766.0,,,,,,,,,,
2020-12-08,10607.0,,,,,,,,,,
2020-12-09,10295.0,,,,,,,,,,
2020-12-10,10951.0,,,,,,,,,,
2020-12-11,11889.0,,,,,,,,,,
2020-12-14,12282.0,,,,,,,,,,
2020-12-15,13128.0,,,,,,,,,,
2020-12-16,13826.0,,,,,,,,,,
2020-12-17,14143.0,,,,,,,,,,
2020-12-18,14943.0,,,,,,,,,,
2020-12-21,15085.0,,,,,,,,,,
2020-12-22,15469.0,,,,,,,,,,
2020-12-23,16409.0,,,,,,,,,,
2020-12-24,16633.0,,,,,,,,,,
2021-01-04,16656.0,,,,,,,,,,
2021-01-05,17408.0,,,,,,,,,,
2021-01-06,17310.0,,,,,,,,,,
2021-01-07,17598.0,,,,,,,,,,
2021-01-08,21131.0,,,,,,,,,,
2021-01-11,24507.0,,,,,,,,,,
2021-01-12,26421.0,,,,,,,,,,
2021-01-13,26489.0,,,,,,,,,,
2021-01-14,24979.0,,,,,,,,,,
2021-01-15,23989.0,,,,,,,,,,
2021-01-18,23541.0,,,,,,,,,,
2021-01-19,24148.0,,,,,,,,,,
2021-01-20,25557.0,,,,,,,,,,
2021-01-21,25515.0,,,,,,,,,,
2021-01-22,24631.0,,,,,,,,,,
2021-01-25,23366.0,,,,,,,,,,
2021-01-26,20709.0,,,,,,,,,,
2021-01-27,17790.0,,,,,,,,,,
2021-01-28,16133.0,,,,,,,,,,
2021-01-29,15675.0,,,,,,,,,,
2021-02-01,15516.0,,,,,,,,,,
2021-02-02,14053.0,,,,,,,,,,
2021-02-03,12802.0,,,,,,,,,,
2021-02-04,12772.0,,,,,,,,,,
2021-02-05,12662.0,,,,,,,,,,
2021-02-08,12057.0,,,,,,,,,,
2021-02-09,11359.0,,,,,,,,,,
2021-02-10,10749.0,,,,,,,,,,
2021-02-11,10312.0,,,,,,,,,,
2021-02-12,10304.0,,,,,,,,,,
2021-02-15,10457.0,,,,,,,,,,
2021-02-16,12314.0,,,,,,,,,,
2021-02-17,15856.0,,,,,,,,,,
2021-02-18,15690.0,,,,,,,,,,
2021-02-19,14224.0,,,,,,,,,,
2021-02-22,13873.0,,,,,,,,,,
2021-02-23,13216.0,,,,,,,,,,
2021-02-24,12315.0,,,,,,,,,,
2021-02-25,12203.0,,,,,,,,,,
2021-02-26,11934.0,,,,,,,,,,
2021-03-01,11679.0,,,,,,,,,,
2021-03-02,12152.0,,,,,,,,,,
2021-03-03,13910.0,,,,,,,,,,
2021-03-04,13874.0,,,,,,,,,,
2021-03-05,14794.0,,,,,,,,,,
2021-03-08,15138.0,,,,,,,,,,
2021-03-09,16170.0,,,,,,,,,,
2021-03-10,17889.0,,,,,,,,,,
2021-03-11,17353.0,,,,,,,,,,
2021-03-12,16741.0,,,,,,,,,,
2021-03-15,17054.0,,,,,,,,,,
2021-03-16,17274.0,,,,,,,,,,
2021-03-17,17931.0,,,,,,,,,,
2021-03-18,18873.0,,,,,,,,,,
2021-03-19,19437.0,,,,,,,,,,
2021-03-22,19751.0,,,,,,,,,,
2021-03-23,19114.0,,,,,,,,,,
2021-03-24,18366.0,,,,,,,,,,
2021-03-25,18490.0,,,,,,,,,,
2021-03-26,19014.0,,,,,,,,,,
2021-03-29,18987.0,,,,,,,,,,
2021-03-30,18382.0,,,,,,,,,,
2021-03-31,18327.0,,,,,,,,,,
2021-04-01,19853.0,,,,,,,,,,
2021-04-06,20962.0,,,,,,,,,,
2021-04-07,22468.0,,,,,,,,,,
2021-04-08,22874.0,,,,,,,,,,
2021-04-09,23911.0,,,,,,,,,,
2021-04-12,25976.0,,,,,,,,,,
2021-04-13,26055.0,,,,,,,,,,
2021-04-14,26131.0,,,,,,,,,,
2021-04-15,28056.0,,,,,,,,,,
2021-04-16,28520.0,,,,,,,,,,
2021-04-19,28830.0,,,,,,,,,,
2021-04-20,28652.0,,,,,,,,,,
2021-04-21,33290.0,,,,,,,,,,
2021-04-22,33808.0,,,,,,,,,,
2021-04-23,34762.0,,,,,,,,,,
2021-04-26,35347.0,,,,,,,,,,
2021-04-27,37453.0,,,,,,,,,,
2021-04-28,38816.0,,,,,,,,,,
2021-04-29,39589.0,,,,,,,,,,
2021-04-30,40608.0,,,,,,,,,,
2021-05-04,42959.0,,,,,,,,,,
2021-05-05,44817.0,,,,,,,,,,
2021-05-06,42852.0,,,,,,,,,,
2021-05-07,41514.0,,,,,,,,,,
2021-05-10,42370.0,,,,,,,,,,
2021-05-11,42031.0,,,,,,,,,,
2021-05-12,39055.0,,,,,,,,,,
2021-05-13,37724.0,,,,,,,,,,
2021-05-14,34542.0,,,,,,,,,,
2021-05-17,32702.0,,,,,,,,,,
2021-05-18,31429.0,,,,,,,,,,
2021-05-19,31392.0,,,,,,,,,,
2021-05-20,31634.0,,,,,,,,,,
2021-05-21,32593.0,,,,,,,,,,
2021-05-24,32825.0,,,,,,,,,,
2021-05-25,31054.0,,,,,,,,,,
2021-05-26,29620.0,,,,,,,,,,
2021-05-27,27934.0,,,,,,,,,,
2021-05-28,25614.0,,,,,,,,,,
2021-06-01,25032.0,,,,,,,,,,
2021-06-02,23731.0,,,,,,,,,,
2021-06-03,22102.0,,,,,,,,,,
2021-06-04,20933.0,,,,,,,,,,
2021-06-07,20458.0,,,,,,,,,,
2021-06-08,19845.0,,,,,,,,,,
2021-06-09,20632.0,,,,,,,,,,
2021-06-10,24039.0,,,,,,,,,,
2021-06-11,27752.0,,,,,,,,,,
2021-06-14,29383.0,,,,,,,,,,
2021-06-15,30640.0,,,,,,,,,,
2021-06-16,33258.0,,,,,,,,,,
2021-06-17,34930.0,,,,,,,,,,
2021-06-18,33415.0,,,,,,,,,,
2021-06-21,32785.0,,,,,,,,,,
2021-06-22,31376.0,,,,,,,,,,
2021-06-23,32079.0,,,,,,,,,,
2021-06-24,32018.0,,,,,,,,,,
2021-06-25,33069.0,,,,,,,,,,
2021-06-28,33348.0,,,,,,,,,,
2021-06-29,34299.0,,,,,,,,,,
2021-06-30,32604.0,,,,,,,,,,
2021-07-01,30600.0,,,,,,,,,,
2021-07-02,29106.0,,,,,,,,,,
2021-07-05,27773.0,,,,,,,,,,
2021-07-06,27309.0,,,,,,,,,,
2021-07-07,29018.0,,,,,,,,,,
2021-07-08,30260.0,,,,,,,,,,
2021-07-09,30972.0,,,,,,,,,,
2021-07-12,31266.0,,,,,,,,,,
2021-07-13,30272.0,,,,,,,,,,
2021-07-14,29128.0,,,,,,,,,,
2021-07-15,28694.0,,,,,,,,,,
2021-07-16,28542.0,,,,,,,,,,
2021-07-19,29139.0,,,,,,,,,,
2021-07-20,29071.0,,,,,,,,,,
2021-07-21,29135.0,,,,,,,,,,
2021-07-22,30098.0,,,,,,,,,,
2021-07-23,32469.0,,,,,,,,,,
2021-07-26,32755.0,,,,,,,,,,
2021-07-27,31880.0,,,,,,,,,,
2021-07-28,31856.0,,,,,,,,,,
2021-07-29,33639.0,,,,,,,,,,
2021-07-30,35713.0,,,,,,,,,,
2021-08-02,35429.0,,,,,,,,,,
2021-08-03,35216.0,,,,,,,,,,
2021-08-04,35675.0,,,,,,,,,,
2021-08-05,36608.0,,,,,,,,,,
2021-08-06,36150.0,,,,,,,,,,
2021-08-09,36009.0,,,,,,,,,,
2021-08-10,35895.0,,,,,,,,,,
2021-08-11,36354.0,,,,,,,,,,
2021-08-12,38217.0,,,,,,,,,,
2021-08-13,39526.0,,,,,,,,,,
2021-08-16,40237.0,,,,,,,,,,
2021-08-17,41049.0,,,,,,,,,,
2021-08-18,44495.0,,,,,,,,,,
2021-08-19,47361.0,,,,,,,,,,
2021-08-20,49731.0,,,,,,,,,,
2021-08-23,50708.0,,,,,,,,,,
2021-08-24,51472.0,,,,,,,,,,
2021-08-25,50662.0,,,,,,,,,,
2021-08-26,50113.0,,,,,,,,,,
2021-08-27,51099.0,,,,,,,,,,
2021-08-31,49089.0,,,,,,,,,,
2021-09-01,46987.0,,,,,,,,,,
2021-09-02,47407.0,,,,,,,,,,
2021-09-03,46647.0,,,,,,,,,,
2021-09-06,44465.0,,,,,,,,,,
2021-09-07,42220.0,,,,,,,,,,
2021-09-08,40518.0,,,,,,,,,,
2021-09-09,41151.0,,,,,,,,,,
2021-09-10,46172.0,,,,,,,,,,
2021-09-13,52908.0,,,,,,,,,,
2021-09-14,53692.0,,,,,,,,,,
