Date,5TC_PCURMON,5TC_P+1MON,5TC_P+2MON,5TC_P+3MON,5TC_P+4MON,5TC_P+5MON,5TC_PCURQ,5TC_P+1Q,5TC_P+2Q,5TC_P+3Q,5TC_P+4Q,5TC_P+5Q,5TC_P+1CAL,5TC_P+2CAL,5TC_P+3CAL,5TC_P+4CAL,5TC_P+5CAL,5TC_P+6CAL,5TC_P+7CAL
2013-01-24,6961.0,7690.0,9104.0,9415.0,9693.0,,7918.0,9493.0,8075.0,9075.0,8829.0,9643.0,9507.0,11022.0,11750.0,12700.0,13615.0,14186.0,14475.0
2013-01-25,6986.0,7543.0,9018.0,9443.0,9693.0,,7849.0,9454.0,8036.0,9040.0,8793.0,9615.0,9479.0,10993.0,11743.0,12686.0,13593.0,14179.0,14468.0
2013-01-28,6994.0,7536.0,8986.0,9469.0,9694.0,,7839.0,9453.0,8036.0,9032.0,8769.0,9594.0,9453.0,10990.0,11736.0,12686.0,13594.0,14153.0,14457.0
2013-01-29,6954.0,7157.0,8761.0,9322.0,9586.0,,7624.0,9272.0,7904.0,8929.0,8715.0,9529.0,9379.0,10943.0,11711.0,12665.0,13575.0,14129.0,14461.0
2013-01-30,6955.0,6979.0,8543.0,9193.0,9493.0,,7492.0,9197.0,7857.0,8886.0,8657.0,9465.0,9307.0,10911.0,11700.0,12643.0,13572.0,14118.0,14461.0
2013-01-31,6968.0,8543.0,9143.0,9479.0,9157.0,,7756.0,9260.0,7836.0,8882.0,8715.0,9536.0,9315.0,10893.0,11679.0,12636.0,13579.0,14165.0,14532.0
2013-02-01,6969.0,8574.0,9169.0,9494.0,9178.0,,7771.0,9280.0,7853.0,8882.0,8686.0,9586.0,9344.0,10890.0,11686.0,12628.0,13578.0,14169.0,14515.0
2013-02-04,6990.0,8618.0,9236.0,9536.0,9157.0,,7804.0,9310.0,7893.0,8915.0,8679.0,9607.0,9350.0,10911.0,11693.0,12615.0,13579.0,14172.0,14518.0
2013-02-05,6936.0,8629.0,9272.0,9572.0,9107.0,,7782.0,9317.0,7918.0,8936.0,8672.0,9615.0,9336.0,10918.0,11693.0,12604.0,13579.0,14157.0,14504.0
2013-02-06,6950.0,8611.0,9207.0,9515.0,9000.0,,7781.0,9241.0,7857.0,8922.0,8629.0,9604.0,9300.0,10911.0,11693.0,12593.0,13586.0,14143.0,14493.0
2013-02-07,7182.0,9015.0,9429.0,9682.0,9079.0,,8099.0,9397.0,7950.0,9007.0,8693.0,9665.0,9336.0,10943.0,11729.0,12622.0,13593.0,14150.0,14493.0
2013-02-08,7354.0,9257.0,9661.0,9811.0,9161.0,,8306.0,9544.0,8036.0,9061.0,8729.0,9761.0,9368.0,10968.0,11750.0,12640.0,13622.0,14182.0,14507.0
2013-02-11,7372.0,9347.0,9747.0,9893.0,9157.0,,8359.0,9599.0,8082.0,9068.0,8729.0,9790.0,9354.0,10950.0,11743.0,12622.0,13607.0,14165.0,14493.0
2013-02-12,7279.0,9172.0,9725.0,9800.0,9072.0,,8225.0,9532.0,8057.0,9036.0,8693.0,9793.0,9343.0,10940.0,11736.0,12604.0,13600.0,14165.0,14490.0
2013-02-13,7522.0,9532.0,10050.0,10022.0,9215.0,,8527.0,9762.0,8236.0,9157.0,8757.0,9915.0,9486.0,11000.0,11786.0,12629.0,13622.0,14200.0,14511.0
2013-02-14,7736.0,9729.0,10365.0,10186.0,9279.0,,8732.0,9943.0,8350.0,9279.0,8865.0,9979.0,9593.0,11029.0,11804.0,12643.0,13640.0,14207.0,14522.0
2013-02-15,7775.0,9772.0,10415.0,10154.0,9257.0,,8774.0,9942.0,8436.0,9315.0,8850.0,9993.0,9615.0,11040.0,11815.0,12650.0,13650.0,14222.0,14529.0
2013-02-18,7828.0,9961.0,10594.0,10203.0,9282.0,,8894.0,10026.0,8486.0,9328.0,8853.0,10003.0,9640.0,11069.0,11828.0,12669.0,13661.0,14211.0,14532.0
2013-02-19,7715.0,9540.0,10307.0,9929.0,9193.0,,8627.0,9810.0,8322.0,9211.0,8779.0,9929.0,9579.0,11036.0,11804.0,12665.0,13650.0,14204.0,14529.0
2013-02-20,7686.0,9478.0,10336.0,10028.0,9253.0,,8582.0,9872.0,8290.0,9186.0,8744.0,9911.0,9590.0,11036.0,11799.0,12661.0,13644.0,14186.0,14519.0
2013-02-21,7722.0,9829.0,10550.0,10207.0,9372.0,,8775.0,10043.0,8432.0,9322.0,8786.0,9957.0,9615.0,11036.0,11811.0,12665.0,13636.0,14179.0,14511.0
2013-02-22,7750.0,9993.0,10693.0,10357.0,9447.0,,8872.0,10166.0,8500.0,9340.0,8793.0,9972.0,9632.0,11057.0,11825.0,12672.0,13643.0,14186.0,14511.0
2013-02-25,7743.0,10050.0,10793.0,10436.0,9586.0,,8897.0,10272.0,8522.0,9307.0,8779.0,9972.0,9647.0,11082.0,11843.0,12704.0,13657.0,14209.0,14532.0
2013-02-26,7711.0,10057.0,10843.0,10536.0,9636.0,,8884.0,10338.0,8486.0,9243.0,8757.0,10022.0,9643.0,11068.0,11825.0,12697.0,13657.0,14193.0,14532.0
2013-02-27,7750.0,10255.0,11018.0,10772.0,9815.0,,9003.0,10535.0,8600.0,9315.0,8804.0,10072.0,9682.0,11082.0,11840.0,12732.0,13682.0,14193.0,14532.0
2013-02-28,10561.0,11211.0,10961.0,9953.0,8978.0,,10561.0,10708.0,8719.0,9328.0,8836.0,10153.0,9765.0,11111.0,11853.0,12728.0,13678.0,14190.0,14524.0
2013-03-01,10936.0,11450.0,11165.0,10093.0,9115.0,,10936.0,10903.0,8750.0,9343.0,8857.0,10182.0,9797.0,11129.0,11872.0,12729.0,13679.0,14197.0,14525.0
2013-03-04,11169.0,11640.0,11353.0,10228.0,9194.0,,11169.0,11073.0,8928.0,9361.0,8869.0,10215.0,9794.0,11128.0,11886.0,12728.0,13678.0,14199.0,14524.0
2013-03-05,10972.0,11536.0,11143.0,10150.0,9100.0,,10972.0,10943.0,8829.0,9307.0,8786.0,10150.0,9736.0,11100.0,11865.0,12715.0,13677.0,14190.0,14518.0
2013-03-06,10761.0,11357.0,11025.0,10050.0,9000.0,,10761.0,10811.0,8772.0,9250.0,8715.0,10115.0,9675.0,11043.0,11836.0,12686.0,13649.0,14179.0,14500.0
2013-03-07,10518.0,11215.0,10886.0,9900.0,8829.0,,10518.0,10667.0,8704.0,9215.0,8643.0,10079.0,9636.0,11022.0,11815.0,12679.0,13625.0,14165.0,14500.0
2013-03-08,10665.0,11315.0,10993.0,9986.0,8865.0,,10665.0,10765.0,8736.0,9250.0,8679.0,10104.0,9650.0,11022.0,11815.0,12679.0,13625.0,14165.0,14500.0
2013-03-11,10628.0,11286.0,10861.0,9861.0,8836.0,,10628.0,10669.0,8657.0,9203.0,8636.0,10078.0,9611.0,10986.0,11778.0,12653.0,13615.0,14136.0,14457.0
2013-03-12,10743.0,11515.0,11057.0,10036.0,8943.0,,10743.0,10869.0,8754.0,9297.0,8665.0,10111.0,9650.0,11015.0,11786.0,12672.0,13625.0,14136.0,14490.0
2013-03-13,10815.0,11722.0,11179.0,10143.0,9022.0,,10815.0,11015.0,8800.0,9347.0,8729.0,10150.0,9729.0,11107.0,11822.0,12700.0,13593.0,14136.0,14500.0
2013-03-14,10722.0,11629.0,11057.0,10015.0,8957.0,,10722.0,10900.0,8736.0,9304.0,8672.0,10250.0,9686.0,11068.0,11822.0,12686.0,13579.0,14125.0,14486.0
2013-03-15,10778.0,11807.0,11161.0,10096.0,9061.0,,10778.0,11021.0,8828.0,9386.0,8711.0,10361.0,9728.0,11094.0,11844.0,12691.0,13582.0,14136.0,14499.0
2013-03-18,10779.0,11886.0,11179.0,10107.0,9093.0,,10779.0,11057.0,8836.0,9407.0,8715.0,10404.0,9736.0,11082.0,11829.0,12679.0,13579.0,14129.0,14504.0
2013-03-19,10686.0,11665.0,11100.0,10100.0,9015.0,,10686.0,10955.0,8718.0,9318.0,8650.0,10386.0,9718.0,11072.0,11811.0,12679.0,13586.0,14122.0,14497.0
2013-03-20,10611.0,11422.0,10943.0,9993.0,8954.0,,10611.0,10786.0,8618.0,9232.0,8607.0,10332.0,9668.0,11025.0,11782.0,12672.0,13557.0,14100.0,14486.0
2013-03-21,10640.0,11503.0,11078.0,10061.0,9053.0,,10640.0,10880.0,8736.0,9319.0,8628.0,10382.0,9661.0,11019.0,11786.0,12682.0,13565.0,14099.0,14482.0
2013-03-22,10653.0,11486.0,11099.0,10053.0,9061.0,,10653.0,10879.0,8744.0,9315.0,8607.0,10382.0,9665.0,11007.0,11794.0,12686.0,13569.0,14099.0,14482.0
2013-03-25,10615.0,11186.0,10943.0,9993.0,8993.0,,10615.0,10707.0,8657.0,9243.0,8543.0,10357.0,9636.0,10979.0,11775.0,12675.0,13554.0,14086.0,14465.0
2013-03-26,10568.0,11015.0,10779.0,9872.0,8879.0,,10568.0,10555.0,8550.0,9143.0,8490.0,10286.0,9586.0,10940.0,11736.0,12661.0,13540.0,14086.0,14468.0
2013-03-27,10528.0,10744.0,10565.0,9761.0,8736.0,,10528.0,10357.0,8411.0,9061.0,8428.0,10219.0,9503.0,10903.0,11711.0,12640.0,13532.0,14078.0,14457.0
2013-03-28,10675.0,10507.0,9825.0,8757.0,8322.0,,10336.0,8404.0,9065.0,8429.0,10193.0,9107.0,9404.0,10879.0,11707.0,12661.0,13561.0,14082.0,14454.0
2013-04-02,10486.0,10329.0,9736.0,8607.0,8172.0,,10184.0,8329.0,8986.0,8393.0,10193.0,9065.0,9404.0,10847.0,11672.0,12643.0,13529.0,14068.0,14454.0
2013-04-03,10143.0,10118.0,9593.0,8450.0,8043.0,,9951.0,8165.0,8865.0,8293.0,10093.0,8972.0,9311.0,10772.0,11632.0,12607.0,13500.0,14043.0,14432.0
2013-04-04,10072.0,10086.0,9665.0,8472.0,8043.0,,9941.0,8211.0,8890.0,8329.0,10140.0,9007.0,9350.0,10768.0,11636.0,12607.0,13504.0,14057.0,14429.0
2013-04-05,10300.0,10365.0,9837.0,8636.0,8215.0,,10167.0,8486.0,8986.0,8407.0,10215.0,9072.0,9422.0,10829.0,11682.0,12643.0,13522.0,14075.0,14440.0
2013-04-08,10393.0,10622.0,9954.0,8765.0,8307.0,,10323.0,8615.0,9200.0,8486.0,10329.0,9143.0,9502.0,10847.0,11697.0,12657.0,13536.0,14086.0,14440.0
2013-04-09,10329.0,10543.0,9950.0,8757.0,8315.0,,10274.0,8572.0,9193.0,8486.0,10315.0,9150.0,9499.0,10843.0,11693.0,12650.0,13536.0,14115.0,14447.0
2013-04-10,10490.0,10786.0,10022.0,8857.0,8372.0,,10433.0,8629.0,9222.0,8507.0,10336.0,9186.0,9524.0,10843.0,11700.0,12657.0,13550.0,14122.0,14454.0
2013-04-11,10507.0,10850.0,9993.0,8879.0,8386.0,,10450.0,8622.0,9225.0,8493.0,10357.0,9186.0,9525.0,10825.0,11693.0,12661.0,13550.0,14122.0,14454.0
2013-04-12,10549.0,10953.0,9994.0,8978.0,8428.0,,10499.0,8674.0,9240.0,8503.0,10353.0,9178.0,9519.0,10811.0,11694.0,12674.0,13553.0,14136.0,14457.0
2013-04-15,10550.0,10936.0,9940.0,8965.0,8379.0,,10475.0,8647.0,9221.0,8500.0,10350.0,9193.0,9516.0,10793.0,11682.0,12679.0,13554.0,14154.0,14465.0
2013-04-16,10593.0,10950.0,9965.0,8979.0,8372.0,,10503.0,8611.0,9197.0,8504.0,10340.0,9186.0,9504.0,10779.0,11672.0,12672.0,13500.0,14068.0,14382.0
2013-04-17,10690.0,11140.0,10015.0,9053.0,8411.0,,10615.0,8665.0,9240.0,8515.0,10357.0,9178.0,9507.0,10778.0,11678.0,12669.0,13478.0,14040.0,14328.0
2013-04-18,10611.0,10732.0,9761.0,8843.0,8293.0,,10368.0,8432.0,9004.0,8350.0,10232.0,9043.0,9364.0,10697.0,11622.0,12622.0,13429.0,13965.0,14240.0
2013-04-19,10636.0,10772.0,9729.0,8872.0,8329.0,,10379.0,8432.0,8965.0,8329.0,10222.0,9043.0,9356.0,10661.0,11657.0,12600.0,13393.0,13925.0,14204.0
2013-04-22,10561.0,10500.0,9554.0,8772.0,8215.0,,10205.0,8332.0,8836.0,8261.0,10165.0,9000.0,9296.0,10622.0,11640.0,12586.0,13357.0,13872.0,14186.0
2013-04-23,10436.0,9836.0,9015.0,8379.0,7907.0,,9762.0,8061.0,8582.0,8097.0,10022.0,8793.0,9126.0,10407.0,11461.0,12482.0,13286.0,13782.0,14107.0
2013-04-24,10382.0,9524.0,8711.0,8211.0,7778.0,,9539.0,8019.0,8561.0,8044.0,9986.0,8769.0,9088.0,10315.0,11328.0,12444.0,13253.0,13744.0,14065.0
2013-04-25,10266.0,9266.0,8726.0,8156.0,7766.0,,9419.0,8051.0,8596.0,8076.0,10011.0,8791.0,9109.0,10291.0,11306.0,12396.0,13226.0,13686.0,14036.0
2013-04-26,10246.0,9096.0,8606.0,8116.0,7746.0,,9316.0,7996.0,8566.0,8036.0,10006.0,8736.0,9086.0,10256.0,11291.0,12366.0,13211.0,13676.0,14016.0
2013-04-29,10278.0,9186.0,8711.0,8194.0,7819.0,,9392.0,8086.0,8707.0,8094.0,10053.0,8753.0,9128.0,10269.0,11303.0,12369.0,13219.0,13678.0,14015.0
2013-04-30,9032.0,8622.0,8115.0,7707.0,8079.0,,8827.0,7967.0,8629.0,8047.0,10029.0,8711.0,9074.0,10232.0,11268.0,12350.0,13229.0,13686.0,14047.0
2013-05-01,9007.0,8628.0,8111.0,7686.0,8061.0,,8817.0,7953.0,8628.0,8057.0,10057.0,8669.0,9082.0,10215.0,11261.0,12344.0,13219.0,13669.0,14011.0
2013-05-02,9315.0,8829.0,8272.0,7836.0,8222.0,,9072.0,8110.0,8818.0,8161.0,10186.0,8743.0,9182.0,10232.0,11290.0,12368.0,13229.0,13679.0,14011.0
2013-05-03,9453.0,8903.0,8382.0,7936.0,8286.0,,9178.0,8201.0,8911.0,8257.0,10269.0,8782.0,9252.0,10307.0,11299.0,12382.0,13228.0,13678.0,14015.0
2013-05-07,9304.0,8743.0,8250.0,7865.0,8193.0,,9024.0,8103.0,8875.0,8261.0,10236.0,8750.0,9233.0,10300.0,11286.0,12375.0,13225.0,13675.0,13997.0
2013-05-08,9036.0,8578.0,8057.0,7744.0,8094.0,,8807.0,7965.0,8732.0,8153.0,10136.0,8678.0,9155.0,10257.0,11278.0,12344.0,13207.0,13661.0,13986.0
2013-05-09,9075.0,8586.0,8057.0,7729.0,8072.0,,8831.0,7953.0,8693.0,8136.0,10140.0,8657.0,9144.0,10250.0,11279.0,12350.0,13204.0,13668.0,13986.0
2013-05-10,9069.0,8544.0,8011.0,7711.0,8057.0,,8807.0,7926.0,8640.0,8128.0,10128.0,8628.0,9130.0,10236.0,11274.0,12336.0,13190.0,13657.0,13986.0
2013-05-13,9075.0,8525.0,7993.0,7693.0,8057.0,,8800.0,7915.0,8654.0,8129.0,10115.0,8615.0,9124.0,10240.0,11265.0,12336.0,13190.0,13650.0,13986.0
2013-05-14,8853.0,8119.0,7694.0,7465.0,7874.0,,8486.0,7678.0,8561.0,7986.0,10019.0,8519.0,9017.0,10178.0,11215.0,12328.0,13169.0,13640.0,13969.0
2013-05-15,8715.0,7865.0,7529.0,7293.0,7686.0,,8290.0,7503.0,8457.0,7854.0,9943.0,8393.0,8928.0,10129.0,11179.0,12286.0,13161.0,13615.0,13943.0
2013-05-16,8675.0,7661.0,7343.0,7129.0,7536.0,,8168.0,7336.0,8340.0,7700.0,9865.0,8279.0,8834.0,10032.0,11079.0,12222.0,13115.0,13586.0,13922.0
2013-05-17,8668.0,7600.0,7329.0,7097.0,7457.0,,8134.0,7294.0,8272.0,7657.0,9832.0,8354.0,8824.0,10000.0,11050.0,12186.0,13100.0,13593.0,13907.0
2013-05-20,8678.0,7690.0,7365.0,7157.0,7503.0,,8184.0,7342.0,8319.0,7703.0,9844.0,8403.0,8851.0,10015.0,11032.0,12186.0,13111.0,13603.0,13919.0
2013-05-21,8703.0,7653.0,7394.0,7178.0,7528.0,,8178.0,7367.0,8344.0,7724.0,9853.0,8478.0,8883.0,10028.0,11028.0,12182.0,13111.0,13611.0,13933.0
2013-05-22,8706.0,7596.0,7266.0,7106.0,7476.0,,8151.0,7283.0,8296.0,7656.0,9806.0,8486.0,8851.0,10016.0,11011.0,12161.0,13096.0,13596.0,13931.0
2013-05-23,8686.0,7525.0,7279.0,7100.0,7461.0,,8106.0,7280.0,8222.0,7593.0,9729.0,8479.0,8809.0,9943.0,10965.0,12136.0,13079.0,13586.0,13923.0
2013-05-24,8707.0,7497.0,7279.0,7115.0,7465.0,,8102.0,7286.0,8275.0,7607.0,9743.0,8465.0,8813.0,9900.0,10957.0,12136.0,13079.0,13586.0,13924.0
2013-05-28,8672.0,7315.0,7093.0,7029.0,7336.0,,7993.0,7153.0,8065.0,7432.0,9479.0,8229.0,8585.0,9801.0,10854.0,12025.0,13000.0,13532.0,13861.0
2013-05-29,8700.0,7343.0,7136.0,7079.0,7329.0,,8022.0,7181.0,8165.0,7440.0,9440.0,8182.0,8544.0,9740.0,10706.0,11940.0,12936.0,13515.0,13840.0
2013-05-30,8694.0,7224.0,7044.0,7044.0,7265.0,,7959.0,7118.0,8128.0,7328.0,9344.0,7994.0,8401.0,9544.0,10536.0,11815.0,12861.0,13461.0,13836.0
2013-05-31,7300.0,7157.0,7086.0,7365.0,7800.0,,7300.0,7203.0,8193.0,7365.0,9386.0,7922.0,8438.0,9565.0,10572.0,11836.0,12915.0,13547.0,13936.0
2013-06-03,7261.0,7129.0,7072.0,7300.0,7825.0,,7261.0,7167.0,8132.0,7375.0,9365.0,7936.0,8417.0,9540.0,10565.0,11832.0,12875.0,13540.0,13907.0
2013-06-04,7261.0,7115.0,7061.0,7311.0,7861.0,,7261.0,7162.0,8128.0,7369.0,9369.0,7990.0,8426.0,9474.0,10524.0,11803.0,12865.0,13532.0,13911.0
2013-06-05,7207.0,7007.0,7011.0,7265.0,7815.0,,7207.0,7094.0,8119.0,7361.0,9353.0,7953.0,8401.0,9419.0,10503.0,11774.0,12840.0,13532.0,13919.0
2013-06-06,7236.0,7101.0,7086.0,7376.0,7906.0,,7236.0,7188.0,8181.0,7386.0,9376.0,7986.0,8421.0,9406.0,10491.0,11771.0,12831.0,13536.0,13941.0
2013-06-07,7416.0,7286.0,7191.0,7416.0,7996.0,,7416.0,7298.0,8261.0,7431.0,9426.0,8016.0,8460.0,9446.0,10506.0,11796.0,12851.0,13556.0,13976.0
2013-06-10,7528.0,7428.0,7303.0,7511.0,8094.0,,7528.0,7414.0,8415.0,7494.0,9507.0,8061.0,8520.0,9486.0,10540.0,11819.0,12857.0,13582.0,14003.0
2013-06-11,7640.0,7543.0,7425.0,7643.0,8257.0,,7640.0,7537.0,8593.0,7582.0,9604.0,8129.0,8600.0,9550.0,10590.0,11840.0,12882.0,13604.0,14025.0
2013-06-12,7790.0,7757.0,7607.0,7850.0,8443.0,,7790.0,7738.0,8750.0,7679.0,9697.0,8207.0,8680.0,9604.0,10625.0,11840.0,12875.0,13613.0,14022.0
2013-06-13,7775.0,7693.0,7572.0,7765.0,8386.0,,7775.0,7676.0,8618.0,7654.0,9657.0,8186.0,8657.0,9572.0,10593.0,11800.0,12829.0,13593.0,14007.0
2013-06-14,7957.0,7811.0,7707.0,7944.0,8499.0,,7957.0,7821.0,8707.0,7669.0,9707.0,8126.0,8661.0,9582.0,10569.0,11790.0,12844.0,13603.0,14019.0
2013-06-17,8015.0,7886.0,7729.0,7929.0,8529.0,,8015.0,7848.0,8736.0,7715.0,9725.0,8115.0,8674.0,9593.0,10582.0,11782.0,12832.0,13643.0,14022.0
2013-06-18,8054.0,7907.0,7729.0,7940.0,8522.0,,8054.0,7859.0,8718.0,7711.0,9718.0,8100.0,8663.0,9615.0,10607.0,11793.0,12832.0,13636.0,14022.0
2013-06-19,8111.0,8004.0,7772.0,7957.0,8565.0,,8111.0,7911.0,8754.0,7707.0,9722.0,8118.0,8666.0,9622.0,10597.0,11779.0,12815.0,13629.0,14027.0
2013-06-20,8140.0,8024.0,7736.0,7932.0,8540.0,,8140.0,7897.0,8728.0,7674.0,9694.0,8103.0,8643.0,9565.0,10569.0,11761.0,12786.0,13624.0,14024.0
2013-06-21,8143.0,7954.0,7704.0,7882.0,8536.0,,8143.0,7847.0,8707.0,7690.0,9654.0,8090.0,8633.0,9529.0,10554.0,11754.0,12782.0,13604.0,14025.0
2013-06-24,8161.0,7990.0,7732.0,7893.0,8557.0,,8161.0,7872.0,8690.0,7729.0,9665.0,8111.0,8655.0,9493.0,10547.0,11732.0,12786.0,13600.0,14029.0
2013-06-25,8232.0,8372.0,8022.0,8107.0,8786.0,,8232.0,8167.0,8843.0,7932.0,9750.0,8165.0,8758.0,9565.0,10582.0,11757.0,12815.0,13618.0,14036.0
2013-06-26,8286.0,8772.0,8272.0,8250.0,8922.0,,8286.0,8431.0,9004.0,8029.0,9793.0,8229.0,8833.0,9618.0,10604.0,11772.0,12832.0,13627.0,14054.0
2013-06-27,8243.0,8657.0,8179.0,8140.0,8843.0,,8243.0,8325.0,8900.0,7907.0,9743.0,8175.0,8773.0,9565.0,10575.0,11757.0,12815.0,13618.0,14043.0
2013-06-28,9007.0,8372.0,8315.0,8957.0,9257.0,,8565.0,9057.0,7968.0,9825.0,8393.0,9332.0,8880.0,9604.0,10607.0,11793.0,12886.0,13686.0,14182.0
2013-07-01,9028.0,8403.0,8386.0,8986.0,9236.0,,8605.0,9094.0,7965.0,9824.0,8394.0,9344.0,8882.0,9561.0,10586.0,11774.0,12828.0,13653.0,14153.0
2013-07-02,8622.0,7997.0,8086.0,8743.0,9022.0,,8235.0,8757.0,7793.0,9643.0,8222.0,9179.0,8709.0,9486.0,10518.0,11707.0,12757.0,13634.0,14122.0
2013-07-03,8694.0,8140.0,8203.0,8836.0,9119.0,,8346.0,8907.0,7844.0,9711.0,8269.0,9244.0,8767.0,9515.0,10524.0,11686.0,12749.0,13544.0,14032.0
2013-07-04,8715.0,8157.0,8219.0,8853.0,9128.0,,8364.0,8944.0,7861.0,9724.0,8294.0,9236.0,8779.0,9511.0,10515.0,11661.0,12703.0,13478.0,13965.0
2013-07-05,8876.0,8201.0,8391.0,8956.0,9216.0,,8489.0,9072.0,7916.0,9766.0,8336.0,9293.0,8828.0,9516.0,10515.0,11622.0,12696.0,13436.0,13916.0
2013-07-08,8972.0,8272.0,8493.0,9022.0,9286.0,,8579.0,9147.0,7957.0,9829.0,8380.0,9325.0,8873.0,9536.0,10529.0,11615.0,12693.0,13429.0,13905.0
2013-07-09,9029.0,8329.0,8565.0,9107.0,9368.0,,8641.0,9197.0,8015.0,9907.0,8393.0,9343.0,8915.0,9565.0,10550.0,11629.0,12700.0,13422.0,13900.0
2013-07-10,9261.0,8628.0,8911.0,9286.0,9494.0,,8933.0,9369.0,8299.0,9944.0,8454.0,9403.0,9025.0,9619.0,10603.0,11653.0,12711.0,13419.0,13894.0
2013-07-11,9932.0,9329.0,9422.0,9850.0,10065.0,,9561.0,9936.0,8629.0,10172.0,8654.0,9554.0,9252.0,9772.0,10700.0,11747.0,12715.0,13465.0,13936.0
2013-07-12,10215.0,9597.0,9722.0,10022.0,10236.0,,9844.0,10097.0,8707.0,10222.0,8657.0,9557.0,9286.0,9822.0,10743.0,11754.0,12707.0,13465.0,13950.0
2013-07-15,10115.0,9465.0,9604.0,9893.0,10107.0,,9728.0,9947.0,8640.0,10122.0,8615.0,9507.0,9221.0,9815.0,10715.0,11729.0,12672.0,13422.0,13922.0
2013-07-16,10007.0,9294.0,9411.0,9753.0,9978.0,,9571.0,9703.0,8453.0,9944.0,8403.0,9319.0,9030.0,9799.0,10715.0,11711.0,12657.0,13378.0,13878.0
2013-07-17,10075.0,9457.0,9550.0,9857.0,10079.0,,9694.0,9872.0,8490.0,9961.0,8415.0,9300.0,9041.0,9818.0,10718.0,11711.0,12657.0,13365.0,13863.0
2013-07-18,10011.0,9311.0,9400.0,9750.0,9972.0,,9574.0,9750.0,8415.0,9911.0,8336.0,9236.0,8974.0,9790.0,10704.0,11700.0,12650.0,13336.0,13836.0
2013-07-19,10031.0,9436.0,9521.0,9776.0,10006.0,,9663.0,9821.0,8436.0,9936.0,8386.0,9256.0,9004.0,9771.0,10706.0,11686.0,12666.0,13456.0,13941.0
2013-07-22,10015.0,9461.0,9536.0,9807.0,10015.0,,9670.0,9836.0,8432.0,9936.0,8400.0,9250.0,9005.0,9772.0,10715.0,11693.0,12665.0,13415.0,13893.0
2013-07-23,9957.0,9136.0,9203.0,9694.0,9928.0,,9432.0,9786.0,8415.0,9936.0,8374.0,9211.0,8984.0,9778.0,10711.0,11653.0,12594.0,13269.0,13761.0
2013-07-24,9943.0,9057.0,9107.0,9650.0,9879.0,,9369.0,9790.0,8447.0,9911.0,8322.0,9161.0,8960.0,9754.0,10675.0,11624.0,12543.0,13186.0,13686.0
2013-07-25,9940.0,8919.0,8944.0,9578.0,9844.0,,9268.0,9728.0,8424.0,9869.0,8269.0,9119.0,8920.0,9732.0,10644.0,11603.0,12511.0,13128.0,13628.0
2013-07-26,9974.0,8949.0,9024.0,9653.0,9894.0,,9315.0,9828.0,8474.0,9969.0,8328.0,9169.0,8985.0,9749.0,10644.0,11611.0,12503.0,13094.0,13594.0
2013-07-29,9955.0,9115.0,9149.0,9786.0,10019.0,,9406.0,9919.0,8582.0,10044.0,8444.0,9353.0,9106.0,9790.0,10674.0,11636.0,12511.0,13086.0,13586.0
2013-07-30,9936.0,9075.0,9154.0,9807.0,9993.0,,9388.0,9865.0,8579.0,9986.0,8493.0,9379.0,9109.0,9793.0,10672.0,11636.0,12507.0,13150.0,13629.0
2013-07-31,9047.0,9182.0,9872.0,10057.0,9793.0,,9115.0,9907.0,8600.0,9990.0,8557.0,9482.0,9158.0,9797.0,10672.0,11615.0,12543.0,13243.0,13786.0
2013-08-01,9165.0,9343.0,10107.0,10257.0,9840.0,,9254.0,10068.0,8718.0,10136.0,8686.0,9643.0,9296.0,9882.0,10729.0,11672.0,12600.0,13300.0,13800.0
2013-08-02,9307.0,9693.0,10329.0,10493.0,9990.0,,9500.0,10271.0,8915.0,10311.0,8857.0,9872.0,9489.0,10043.0,10840.0,11775.0,12650.0,13329.0,13836.0
2013-08-05,9243.0,9672.0,10418.0,10568.0,10015.0,,9457.0,10334.0,8932.0,10336.0,8915.0,9929.0,9528.0,10118.0,10857.0,11797.0,12665.0,13315.0,13815.0
2013-08-06,9000.0,9507.0,10265.0,10443.0,9915.0,,9254.0,10207.0,8843.0,10193.0,8847.0,9865.0,9437.0,10068.0,10815.0,11772.0,12636.0,13293.0,13786.0
2013-08-07,8832.0,9379.0,10215.0,10379.0,9807.0,,9106.0,10134.0,8797.0,10122.0,8807.0,9772.0,9374.0,9943.0,10800.0,11743.0,12643.0,13307.0,13786.0
2013-08-08,8857.0,9457.0,10322.0,10486.0,9872.0,,9157.0,10227.0,8900.0,10165.0,8857.0,9807.0,9433.0,9986.0,10822.0,11757.0,12650.0,13307.0,13786.0
2013-08-09,8861.0,9696.0,10471.0,10626.0,9976.0,,9279.0,10358.0,8946.0,10186.0,8896.0,9816.0,9461.0,10016.0,10826.0,11746.0,12676.0,13336.0,13766.0
2013-08-12,8943.0,9936.0,10636.0,10815.0,10186.0,,9440.0,10545.0,9143.0,10307.0,9022.0,9893.0,9591.0,10079.0,10857.0,11782.0,12711.0,13400.0,13793.0
2013-08-13,9000.0,10057.0,10825.0,10986.0,10357.0,,9529.0,10723.0,9250.0,10336.0,9072.0,9943.0,9650.0,10129.0,10879.0,11790.0,12718.0,13407.0,13793.0
