Date,P5TC,P1A,P2A,P3A,P4,P5,P6,P7,P8
2020-07-16,13898.0,16455.0,24950.0,11801.0,3893.0,11578.0,13165.0,,
2020-07-17,13532.0,15675.0,24505.0,11608.0,3816.0,11333.0,12930.0,,
2020-07-20,13188.0,14955.0,24000.0,11472.0,3742.0,11178.0,12690.0,,
2020-07-21,12736.0,14025.0,23280.0,11305.0,3676.0,11083.0,12360.0,,
2020-07-22,12012.0,12380.0,22170.0,11167.0,3636.0,10933.0,11815.0,,
2020-07-23,11363.0,10975.0,21155.0,10940.0,3588.0,10663.0,11365.0,,
2020-07-24,10786.0,9920.0,20150.0,10730.0,3503.0,10364.0,10860.0,,
2020-07-27,10449.0,9340.0,19477.0,10587.0,3438.0,10233.0,10585.0,,
2020-07-28,10220.0,8860.0,18905.0,10415.0,3368.0,10211.0,10580.0,,
2020-07-29,10491.0,8880.0,18795.0,10696.0,3398.0,10394.0,11260.0,,
2020-07-30,10831.0,9445.0,18982.0,10928.0,3462.0,10606.0,11645.0,,
2020-07-31,11045.0,9795.0,19223.0,11142.0,3504.0,,11795.0,,
2020-08-03,11287.0,10160.0,19473.0,11381.0,3563.0,10789.0,11995.0,,
2020-08-04,11840.0,11325.0,20132.0,11633.0,3632.0,11022.0,12415.0,,
2020-08-05,12693.0,12975.0,21418.0,12110.0,3780.0,11589.0,13005.0,,
2020-08-06,13448.0,14150.0,22591.0,12694.0,3901.0,12139.0,13625.0,,
2020-08-07,14070.0,15260.0,23364.0,13242.0,4079.0,12811.0,14000.0,,
2020-08-10,14400.0,16150.0,23805.0,13375.0,4160.0,,14075.0,,
2020-08-11,15041.0,17620.0,24441.0,13787.0,4345.0,13150.0,14370.0,,
2020-08-12,15723.0,19110.0,25441.0,14145.0,4494.0,13539.0,14720.0,,
2020-08-13,16174.0,19830.0,26618.0,14435.0,4636.0,13811.0,14940.0,,
2020-08-14,16415.0,20450.0,27136.0,14552.0,4674.0,13883.0,14945.0,,
2020-08-17,16372.0,20430.0,27145.0,14490.0,4632.0,13867.0,14880.0,,
2020-08-18,16181.0,20170.0,27045.0,14329.0,4599.0,13800.0,14640.0,,
2020-08-19,15815.0,19640.0,26509.0,14104.0,4484.0,13603.0,14265.0,,
2020-08-20,15301.0,18550.0,25827.0,13858.0,4388.0,13350.0,13925.0,,
2020-08-21,14876.0,17415.0,25291.0,13615.0,4301.0,13100.0,13865.0,,
2020-08-24,14689.0,16750.0,24855.0,13522.0,4266.0,12933.0,14030.0,,
2020-08-25,14658.0,16060.0,24541.0,13615.0,4324.0,13033.0,14510.0,,
2020-08-26,14544.0,15155.0,24325.0,13711.0,4358.0,13189.0,14865.0,,
2020-08-27,14568.0,14690.0,24127.0,13878.0,4410.0,13408.0,15240.0,,
2020-08-28,14549.0,14390.0,24077.0,13987.0,4439.0,13611.0,15345.0,,
2020-08-31,,,,,,13728.0,,,
2020-09-01,14439.0,14120.0,23886.0,13901.0,4406.0,13772.0,15350.0,,
2020-09-02,14113.0,13655.0,23250.0,13661.0,4354.0,13592.0,15080.0,,
2020-09-03,13635.0,12800.0,22580.0,13292.0,4277.0,13311.0,14755.0,,
2020-09-04,13260.0,12330.0,21968.0,12946.0,4199.0,12983.0,14413.0,,
2020-09-07,13040.0,12040.0,21595.0,12722.0,4131.0,12850.0,14258.0,,
2020-09-08,12724.0,11535.0,21102.0,12463.0,4077.0,12706.0,14023.0,,
2020-09-09,12330.0,10975.0,20405.0,12120.0,4016.0,12439.0,13715.0,,
2020-09-10,12036.0,10485.0,19855.0,11940.0,3976.0,12172.0,13490.0,,
2020-09-11,11817.0,10115.0,19605.0,11792.0,3957.0,11928.0,13280.0,,
2020-09-14,11704.0,9970.0,19555.0,11711.0,3955.0,11828.0,13110.0,,
2020-09-15,11666.0,9820.0,19500.0,11758.0,3961.0,11706.0,13086.0,,
2020-09-16,11692.0,9865.0,19582.0,11777.0,3961.0,11550.0,13090.0,,
2020-09-17,11748.0,9940.0,19705.0,11822.0,3964.0,11422.0,13135.0,,
2020-09-18,11835.0,10105.0,19900.0,11916.0,3988.0,11272.0,13138.0,,
2020-09-21,11891.0,10255.0,20100.0,12023.0,4003.0,11206.0,13038.0,,
2020-09-22,11932.0,10435.0,20359.0,12058.0,4046.0,11169.0,12895.0,,
2020-09-23,12047.0,10860.0,20650.0,12070.0,4064.0,11072.0,12810.0,,
2020-09-24,12247.0,11450.0,20991.0,12142.0,4096.0,10983.0,12800.0,,
2020-09-25,12423.0,11980.0,21209.0,12191.0,4102.0,11039.0,12830.0,,
2020-09-28,12512.0,12230.0,21386.0,12234.0,4104.0,11083.0,12825.0,,
2020-09-29,12516.0,12370.0,21395.0,12186.0,4098.0,11036.0,12760.0,,
2020-09-30,12367.0,12270.0,21255.0,11942.0,4054.0,10889.0,12610.0,,
2020-10-01,12275.0,12375.0,21123.0,11755.0,4023.0,10693.0,12425.0,,
2020-10-02,12355.0,12745.0,21259.0,11659.0,4009.0,10575.0,12423.0,,
2020-10-05,12443.0,12995.0,21370.0,11673.0,4022.0,10525.0,12455.0,,
2020-10-06,12549.0,13200.0,21559.0,11761.0,4043.0,10719.0,12495.0,,
2020-10-07,12694.0,13585.0,21827.0,11888.0,4063.0,10938.0,12455.0,,
2020-10-08,12852.0,13995.0,22255.0,11991.0,4111.0,11000.0,12395.0,,
2020-10-09,12950.0,14215.0,22523.0,12115.0,4131.0,11125.0,12340.0,,
2020-10-12,12986.0,14275.0,22609.0,12217.0,4153.0,11147.0,12288.0,,
2020-10-13,12927.0,14125.0,22491.0,12293.0,4168.0,11306.0,12190.0,,
2020-10-14,12713.0,13575.0,22055.0,12288.0,4160.0,11500.0,12085.0,,
2020-10-15,12286.0,12535.0,21391.0,12068.0,4146.0,11811.0,11940.0,,
2020-10-16,11906.0,11680.0,20714.0,11872.0,4111.0,12072.0,11785.0,,
2020-10-19,11681.0,11180.0,20320.0,11794.0,4094.0,12067.0,11653.0,,
2020-10-20,11459.0,10775.0,19918.0,11668.0,4076.0,12033.0,11495.0,,
2020-10-21,11309.0,10570.0,19391.0,11620.0,4078.0,11956.0,11383.0,,
2020-10-22,11294.0,10610.0,19323.0,11585.0,4086.0,11817.0,11348.0,,
2020-10-23,11469.0,10925.0,20305.0,11547.0,4088.0,11733.0,11373.0,,
2020-10-26,11623.0,11340.0,20777.0,11504.0,4089.0,11694.0,11418.0,,
2020-10-27,11653.0,11575.0,20941.0,11349.0,4074.0,11578.0,11403.0,,
2020-10-28,11700.0,11890.0,21100.0,11193.0,4035.0,11483.0,11386.0,,
2020-10-29,11671.0,12150.0,21195.0,10973.0,4016.0,11283.0,11230.0,,
2020-10-30,11604.0,12265.0,21159.0,10706.0,3999.0,11006.0,11150.0,,
2020-11-02,11473.0,12265.0,21050.0,10459.0,3984.0,10917.0,10962.0,,
2020-11-03,11252.0,12135.0,20682.0,10135.0,3952.0,10750.0,10738.0,,
2020-11-04,11075.0,12010.0,20450.0,9905.0,3919.0,10578.0,10530.0,,
2020-11-05,10880.0,11830.0,19991.0,9716.0,3881.0,10394.0,10353.0,,
2020-11-06,10711.0,11690.0,19564.0,9597.0,3844.0,10144.0,10160.0,,
2020-11-09,10625.0,11595.0,19348.0,9580.0,3834.0,10028.0,10045.0,,
2020-11-10,10530.0,11485.0,18932.0,9655.0,3835.0,9922.0,9893.0,,
2020-11-11,10488.0,11440.0,18609.0,9758.0,3843.0,9828.0,9810.0,,
2020-11-12,10595.0,11505.0,18616.0,10095.0,3865.0,9789.0,9823.0,,
2020-11-13,10780.0,11845.0,18800.0,10330.0,3903.0,9850.0,9887.0,,
2020-11-16,10930.0,12110.0,18930.0,10393.0,3928.0,9906.0,10060.0,,
2020-11-17,11264.0,12865.0,19241.0,10574.0,3966.0,10094.0,10278.0,,
2020-11-18,11622.0,13550.0,19709.0,10791.0,4009.0,10356.0,10550.0,,
2020-11-19,11930.0,13970.0,20191.0,11063.0,4050.0,10656.0,10825.0,,
2020-11-20,12176.0,14490.0,20486.0,11227.0,4076.0,11050.0,10968.0,,
2020-11-23,12456.0,14860.0,20791.0,11576.0,4142.0,11331.0,11180.0,,
2020-11-24,12583.0,14955.0,21027.0,11803.0,4177.0,11656.0,11245.0,,
2020-11-25,12718.0,15045.0,21132.0,12089.0,4219.0,12022.0,11330.0,,
2020-11-26,12830.0,15145.0,21214.0,12365.0,4258.0,12578.0,11350.0,,
2020-11-27,12863.0,15120.0,21182.0,12569.0,4278.0,13083.0,11315.0,,
2020-11-30,12843.0,15070.0,21134.0,12640.0,4291.0,13272.0,11243.0,,
2020-12-01,12693.0,14805.0,20859.0,12617.0,4292.0,13294.0,11075.0,,
2020-12-02,12407.0,14420.0,20491.0,12384.0,4262.0,13294.0,10770.0,,
2020-12-03,12104.0,14015.0,20105.0,12176.0,4232.0,13256.0,10410.0,,
2020-12-04,11983.0,13895.0,19923.0,12103.0,4223.0,13194.0,10230.0,,
2020-12-07,11924.0,13780.0,19805.0,12129.0,4225.0,13106.0,10145.0,,
2020-12-08,12095.0,14085.0,19895.0,12302.0,4230.0,13267.0,10285.0,,
2020-12-09,12494.0,14785.0,20309.0,12743.0,4266.0,13606.0,10515.0,,
2020-12-10,12847.0,15360.0,20791.0,13069.0,4307.0,14178.0,10768.0,,
2020-12-11,13183.0,16140.0,21205.0,13257.0,4376.0,14539.0,10918.0,,
2020-12-14,13362.0,16450.0,21368.0,13356.0,4390.0,14644.0,11115.0,,
2020-12-15,13415.0,16620.0,21411.0,13308.0,4385.0,14872.0,11178.0,,
2020-12-16,13191.0,16200.0,21109.0,13066.0,4361.0,14828.0,11090.0,,
2020-12-17,12899.0,15715.0,20818.0,12623.0,4329.0,14606.0,11000.0,,
2020-12-18,12621.0,15390.0,20545.0,12158.0,4307.0,14311.0,10830.0,,
2020-12-21,12395.0,15110.0,20250.0,11812.0,4278.0,14061.0,10705.0,,
2020-12-22,12169.0,14800.0,20064.0,11449.0,4216.0,13561.0,10595.0,,
2020-12-23,12001.0,14635.0,20041.0,11093.0,4198.0,12372.0,10483.0,,
2020-12-24,11926.0,14615.0,20141.0,10785.0,4177.0,11500.0,10480.0,,
2021-01-04,12272.0,14775.0,20809.0,10714.0,4185.0,10722.0,11335.0,,
2021-01-05,12801.0,15294.0,21523.0,10940.0,4209.0,10572.0,12230.0,,
2021-01-06,13166.0,15695.0,22095.0,11237.0,4263.0,10961.0,12656.0,,
2021-01-07,13533.0,16165.0,22582.0,11574.0,4304.0,11372.0,13033.0,,
2021-01-08,14031.0,16495.0,23018.0,11890.0,4403.0,11806.0,13975.0,,
2021-01-11,14581.0,17025.0,23977.0,12476.0,4471.0,12088.0,14535.0,,
2021-01-12,14803.0,17225.0,24332.0,12823.0,4512.0,12750.0,14690.0,,
2021-01-13,14802.0,17120.0,24395.0,12998.0,4541.0,13306.0,14595.0,,
2021-01-14,14562.0,16840.0,23945.0,12920.0,4541.0,13528.0,14245.0,,
2021-01-15,14545.0,16685.0,23859.0,12928.0,4536.0,13472.0,14340.0,,
2021-01-18,14559.0,16585.0,23520.0,12953.0,4535.0,13383.0,14563.0,,
2021-01-19,14506.0,16350.0,23266.0,12925.0,4528.0,13244.0,14693.0,,
2021-01-20,14550.0,16265.0,23214.0,13010.0,4549.0,13139.0,14850.0,,
2021-01-21,14749.0,16365.0,23518.0,13230.0,4563.0,13067.0,15140.0,,
2021-01-22,14934.0,16608.0,23777.0,13477.0,4574.0,13036.0,15260.0,,
2021-01-25,14988.0,16668.0,23923.0,13551.0,4581.0,13039.0,15275.0,,
2021-01-26,14943.0,16685.0,23941.0,13449.0,4564.0,12956.0,15195.0,,
2021-01-27,14807.0,16740.0,23873.0,13266.0,4545.0,12711.0,14880.0,,
2021-01-28,14680.0,16765.0,23841.0,13051.0,4531.0,12306.0,14630.0,,
2021-01-29,14695.0,17055.0,23836.0,12838.0,4518.0,11933.0,14620.0,,
2021-02-01,14669.0,17110.0,23841.0,12745.0,4514.0,11628.0,14565.0,,
2021-02-02,14615.0,17250.0,23850.0,12611.0,4504.0,11428.0,14380.0,,
2021-02-03,14604.0,17420.0,23909.0,12524.0,4491.0,11272.0,14260.0,,
2021-02-04,14658.0,17685.0,24132.0,12498.0,4477.0,11122.0,14170.0,,
2021-02-05,14960.0,18100.0,24677.0,12513.0,4489.0,11111.0,14635.0,,
2021-02-08,15198.0,18450.0,24855.0,12594.0,4503.0,11167.0,15005.0,,
2021-02-09,15664.0,18980.0,25205.0,12935.0,4531.0,11567.0,15705.0,,
2021-02-10,16172.0,19690.0,25582.0,13368.0,4640.0,12250.0,16283.0,,
2021-02-11,16838.0,21000.0,26732.0,13850.0,4682.0,12875.0,16613.0,,
2021-02-12,17496.0,22200.0,28318.0,14159.0,4700.0,,17015.0,,
2021-02-15,17976.0,22495.0,29123.0,14477.0,4823.0,13375.0,17795.0,,
2021-02-16,19549.0,25265.0,30250.0,15693.0,5189.0,14350.0,19220.0,,
2021-02-17,22659.0,27435.0,31750.0,19792.0,5824.0,18938.0,23650.0,,
2021-02-18,22237.0,25050.0,31636.0,21296.0,6091.0,22828.0,22925.0,,
2021-02-19,20991.0,23650.0,30727.0,20757.0,6036.0,20944.0,20710.0,,
2021-02-22,20892.0,23300.0,30359.0,20786.0,6048.0,20278.0,20765.0,,
2021-02-23,20755.0,22820.0,29955.0,20828.0,6061.0,20188.0,20805.0,,
2021-02-24,20485.0,22115.0,29250.0,20922.0,6104.0,20744.0,20635.0,,
2021-02-25,19868.0,21115.0,28455.0,20467.0,6088.0,20572.0,20060.0,,
2021-02-26,19256.0,20090.0,27714.0,19947.0,5912.0,20067.0,19615.0,,
2021-03-01,18775.0,19200.0,26977.0,19658.0,5836.0,19694.0,19265.0,,
2021-03-02,18899.0,18845.0,26764.0,19720.0,5814.0,19361.0,20000.0,,
2021-03-03,19450.0,18950.0,26941.0,20254.0,5871.0,20417.0,21225.0,,
2021-03-04,19904.0,19060.0,27136.0,20891.0,5918.0,21100.0,22035.0,,
2021-03-05,20165.0,19040.0,27159.0,21308.0,5971.0,21822.0,22550.0,,
2021-03-08,20323.0,18975.0,27125.0,21569.0,5983.0,22100.0,22920.0,,
2021-03-09,20145.0,18020.0,26889.0,21842.0,6012.0,22450.0,22965.0,,
2021-03-10,19962.0,17295.0,26741.0,22030.0,6029.0,22489.0,22845.0,,
2021-03-11,19956.0,17000.0,26764.0,22118.0,6796.0,22567.0,22735.0,,
2021-03-12,20178.0,17210.0,27114.0,22268.0,7210.0,23128.0,22920.0,,
2021-03-15,20452.0,17500.0,27420.0,22598.0,7533.0,23400.0,23106.0,,
2021-03-16,21349.0,18615.0,28536.0,23274.0,9313.0,23872.0,23640.0,,
2021-03-17,23245.0,20250.0,30341.0,25594.0,11108.0,24889.0,25465.0,,
2021-03-18,25400.0,21925.0,32773.0,28377.0,13151.0,28000.0,27440.0,,
2021-03-19,26773.0,23150.0,35045.0,29838.0,14269.0,33000.0,28650.0,,
2021-03-22,27520.0,23750.0,35932.0,30580.0,14690.0,34500.0,29585.0,,
2021-03-23,26846.0,23150.0,35418.0,29718.0,14544.0,34333.0,28775.0,,
2021-03-24,25719.0,22150.0,34464.0,27935.0,14256.0,30900.0,27753.0,,
2021-03-25,25503.0,21645.0,34110.0,27442.0,14119.0,28778.0,28028.0,,
2021-03-26,25447.0,20975.0,33764.0,27626.0,14125.0,28500.0,28360.0,,
2021-03-29,25310.0,20555.0,33436.0,27452.0,14119.0,28500.0,28510.0,,
2021-03-30,24507.0,19690.0,32836.0,26526.0,13994.0,27656.0,27565.0,,
2021-03-31,23188.0,18850.0,31718.0,24869.0,13693.0,25163.0,25725.0,,
2021-04-01,22354.0,18211.0,31155.0,23160.0,13542.0,22563.0,25139.0,,
2021-04-05,,,,,,21719.0,,,
2021-04-06,21880.0,17815.0,30891.0,22581.0,13161.0,21413.0,24585.0,,
2021-04-07,21218.0,16950.0,30136.0,22272.0,12876.0,22606.0,23705.0,,
2021-04-08,19444.0,14750.0,28468.0,20863.0,12197.0,22625.0,21580.0,,
2021-04-09,18026.0,13300.0,26841.0,19708.0,11749.0,21188.0,19715.0,,
2021-04-12,17352.0,12675.0,26223.0,19124.0,11463.0,20531.0,18780.0,,
2021-04-13,17083.0,12575.0,25982.0,18762.0,11302.0,19806.0,18400.0,,
2021-04-14,18157.0,13800.0,26532.0,19107.0,11494.0,19388.0,20425.0,,
2021-04-15,20110.0,16350.0,29045.0,20655.0,11899.0,20038.0,22548.0,,
2021-04-16,21119.0,18275.0,31159.0,21220.0,11994.0,20975.0,23100.0,,
2021-04-19,21968.0,19825.0,32745.0,21746.0,12136.0,21416.0,23625.0,,
2021-04-20,23010.0,21275.0,33750.0,23019.0,12411.0,23188.0,24400.0,,
2021-04-21,24206.0,22125.0,34659.0,24458.0,12789.0,25406.0,26050.0,,
2021-04-22,24176.0,21900.0,34864.0,24812.0,12861.0,27219.0,25750.0,,
2021-04-23,23667.0,21200.0,34250.0,24570.0,12633.0,26719.0,25120.0,,
2021-04-26,23271.0,20260.0,33486.0,24659.0,12604.0,26375.0,24775.0,,
2021-04-27,22949.0,18670.0,32836.0,25287.0,12732.0,26431.0,24675.0,,
2021-04-28,23260.0,18885.0,32859.0,25949.0,12846.0,27313.0,24935.0,,
2021-04-29,23785.0,19435.0,33400.0,26428.0,12993.0,27807.0,25600.0,,
2021-04-30,24045.0,19725.0,34205.0,26590.0,13021.0,28056.0,25811.0,,
2021-05-03,,,,,,28286.0,,,
2021-05-04,24515.0,20300.0,34720.0,27111.0,13069.0,28329.0,26278.0,,
2021-05-05,25634.0,21225.0,36136.0,28270.0,14343.0,29536.0,27375.0,,
2021-05-06,26182.0,22300.0,36486.0,28788.0,14974.0,30706.0,27545.0,,
2021-05-07,26597.0,22950.0,36809.0,29015.0,15297.0,31113.0,27985.0,,
2021-05-10,27126.0,23650.0,37441.0,29567.0,15475.0,31344.0,28435.0,,
2021-05-11,27740.0,24155.0,38159.0,30062.0,15709.0,32219.0,29330.0,,
2021-05-12,27606.0,24050.0,38023.0,30019.0,15776.0,32375.0,29030.0,,
2021-05-13,27154.0,23350.0,37518.0,29727.0,15694.0,,28545.0,,
2021-05-14,26652.0,22670.0,36959.0,29158.0,15462.0,31313.0,28175.0,,
2021-05-17,26179.0,22117.0,36470.0,28668.0,15311.0,30738.0,27683.0,,
2021-05-18,25682.0,21615.0,35982.0,28059.0,15039.0,29319.0,27205.0,,
2021-05-19,25709.0,21075.0,35923.0,27942.0,15043.0,28719.0,27860.0,,
2021-05-20,25834.0,20725.0,35836.0,28244.0,15182.0,28425.0,28300.0,,
2021-05-21,25693.0,20175.0,35159.0,28356.0,15228.0,28538.0,28405.0,,
2021-05-24,25558.0,19750.0,34733.0,28310.0,15142.0,28675.0,28519.0,,
2021-05-25,25285.0,19525.0,34324.0,27929.0,15068.0,28566.0,28275.0,,
2021-05-26,24903.0,19115.0,33932.0,27510.0,14985.0,,27850.0,,
2021-05-27,24618.0,19090.0,33368.0,27079.0,14874.0,27469.0,27505.0,,
2021-05-28,24841.0,20375.0,33727.0,26750.0,14793.0,26700.0,27360.0,,
2021-05-31,,,,,,26063.0,,,
2021-06-01,25212.0,21550.0,34014.0,26608.0,14750.0,25794.0,27655.0,,
2021-06-02,25693.0,22210.0,34750.0,26712.0,14739.0,25950.0,28380.0,,
2021-06-03,26068.0,22700.0,35818.0,26712.0,14784.0,26375.0,28850.0,,
2021-06-04,26400.0,23295.0,36427.0,26841.0,14813.0,26606.0,29140.0,,
2021-06-07,26588.0,23830.0,36886.0,26803.0,14828.0,26694.0,29195.0,,
2021-06-08,26940.0,24735.0,38105.0,26548.0,14736.0,26425.0,29450.0,,
2021-06-09,27582.0,25950.0,39114.0,26665.0,14780.0,26238.0,30130.0,,
2021-06-10,28836.0,27225.0,40186.0,28086.0,14979.0,26806.0,31640.0,,
2021-06-11,29718.0,28700.0,40841.0,29130.0,15260.0,28250.0,32168.0,,
2021-06-14,30087.0,29325.0,41636.0,29515.0,15395.0,29094.0,32245.0,,
2021-06-15,30664.0,29910.0,42014.0,30713.0,15956.0,30313.0,32372.0,,
2021-06-16,31671.0,31000.0,42809.0,32301.0,16451.0,31250.0,33065.0,,
2021-06-17,32022.0,31300.0,43091.0,32855.0,17156.0,31850.0,33196.0,,
2021-06-18,31897.0,31175.0,42877.0,32744.0,17623.0,31938.0,32891.0,,
2021-06-21,31544.0,30750.0,42450.0,32281.0,17644.0,31769.0,32589.0,,
2021-06-22,30889.0,29950.0,42091.0,31227.0,17531.0,31181.0,32110.0,,
2021-06-23,30760.0,30090.0,42336.0,30337.0,17541.0,30538.0,32220.0,,
2021-06-24,31639.0,31725.0,43773.0,30095.0,17689.0,30131.0,33460.0,,
2021-06-25,32774.0,33800.0,45909.0,30298.0,17843.0,30251.0,34580.0,,
2021-06-28,34447.0,37650.0,48955.0,30745.0,18106.0,30738.0,35475.0,,
2021-06-29,36087.0,40550.0,52045.0,31578.0,18301.0,31138.0,36735.0,,
2021-06-30,37074.0,42055.0,53727.0,32187.0,18574.0,31550.0,37610.0,,
2021-07-01,38135.0,44350.0,55300.0,32675.0,18783.0,32125.0,38235.0,,
2021-07-02,38422.0,45050.0,55805.0,32765.0,18853.0,32669.0,38340.0,,
2021-07-05,38170.0,44775.0,55614.0,32584.0,18834.0,32675.0,37950.0,,
2021-07-06,37437.0,43680.0,54955.0,32006.0,18746.0,32306.0,37150.0,,
2021-07-07,37347.0,43350.0,55093.0,32043.0,18759.0,32169.0,37045.0,,
2021-07-08,37152.0,42625.0,55295.0,32132.0,18763.0,32544.0,36855.0,,
2021-07-09,36912.0,42100.0,55318.0,32004.0,18753.0,32444.0,36595.0,,
2021-07-12,36626.0,41725.0,55123.0,31725.0,18746.0,32350.0,36255.0,,
2021-07-13,35734.0,40475.0,54368.0,30872.0,18418.0,32006.0,35395.0,,
2021-07-14,34630.0,38550.0,53455.0,30023.0,18063.0,30994.0,34450.0,,
2021-07-15,33370.0,36825.0,52409.0,29219.0,17781.0,29969.0,32800.0,,
2021-07-16,32719.0,35800.0,51959.0,28623.0,17635.0,29338.0,32180.0,,
2021-07-19,32611.0,35445.0,51845.0,28555.0,17592.0,29156.0,32225.0,,
2021-07-20,32400.0,34825.0,51477.0,28428.0,17561.0,,32275.0,,
2021-07-21,32195.0,33800.0,51155.0,28564.0,17628.0,29269.0,32420.0,,
2021-07-22,32042.0,32925.0,50850.0,28726.0,17713.0,29764.0,32575.0,,
2021-07-23,31756.0,31825.0,50366.0,28827.0,17744.0,30221.0,32605.0,,
2021-07-26,31619.0,31250.0,50068.0,28819.0,17748.0,30325.0,32735.0,,
2021-07-27,31204.0,30615.0,49718.0,28535.0,17640.0,30113.0,32270.0,,
2021-07-28,30634.0,29915.0,48886.0,28135.0,17436.0,29363.0,31630.0,,
2021-07-29,30078.0,29215.0,48064.0,27745.0,17248.0,28700.0,31023.0,,
2021-07-30,29734.0,28650.0,47418.0,27587.0,17175.0,28503.0,30718.0,,
2021-08-02,29610.0,28550.0,47132.0,27493.0,17164.0,28400.0,30565.0,,
2021-08-03,29766.0,28700.0,47268.0,27668.0,17264.0,28619.0,30735.0,,
2021-08-04,30222.0,29250.0,47550.0,28171.0,17402.0,29044.0,31240.0,,
2021-08-05,30758.0,29930.0,47877.0,28611.0,17499.0,29688.0,31950.0,,
2021-08-06,31041.0,30280.0,48027.0,28842.0,17525.0,29931.0,32350.0,,
2021-08-09,31125.0,30305.0,47989.0,28999.0,17518.0,,32495.0,,
2021-08-10,31282.0,30610.0,48139.0,29122.0,17561.0,30169.0,32595.0,,
2021-08-11,31640.0,31075.0,48468.0,29535.0,17601.0,30694.0,32935.0,,
2021-08-12,31949.0,31325.0,48693.0,29903.0,17711.0,31150.0,33340.0,,
2021-08-13,32092.0,31490.0,48930.0,30073.0,17778.0,31444.0,33435.0,,
2021-08-16,32253.0,31690.0,49102.0,30209.0,17894.0,31556.0,33595.0,,
2021-08-17,32552.0,32195.0,49364.0,30408.0,18008.0,31713.0,33880.0,,
2021-08-18,33360.0,33575.0,50114.0,30985.0,18240.0,31844.0,34614.0,,
2021-08-19,33782.0,34135.0,50432.0,31397.0,18480.0,32394.0,35025.0,,
2021-08-20,34063.0,34610.0,50723.0,31549.0,18598.0,32669.0,35305.0,,
2021-08-23,34282.0,35075.0,50864.0,31705.0,18669.0,32825.0,35445.0,,
2021-08-24,34615.0,35340.0,51023.0,32398.0,18848.0,33663.0,35645.0,,
2021-08-25,34969.0,35290.0,51205.0,33321.0,19138.0,35313.0,35940.0,,
2021-08-26,35202.0,34765.0,51145.0,34285.0,19571.0,36206.0,36225.0,,
2021-08-27,34870.0,33000.0,50423.0,34722.0,19896.0,36900.0,36360.0,,
2021-08-30,,,,,,37071.0,,,
2021-08-31,34028.0,29800.0,49116.0,35286.0,20199.0,37225.0,36083.0,,
2021-09-01,33354.0,27800.0,47864.0,35511.0,20375.0,37363.0,35675.0,,
2021-09-02,32846.0,26975.0,47273.0,35273.0,20238.0,37369.0,35108.0,,
2021-09-03,32445.0,26630.0,46923.0,34735.0,20024.0,37244.0,34698.0,,
2021-09-06,31895.0,26250.0,46309.0,34035.0,19684.0,37044.0,34080.0,,
2021-09-07,31468.0,26215.0,45995.0,33282.0,19501.0,36063.0,33480.0,,
2021-09-08,31260.0,26800.0,45991.0,32415.0,19434.0,35609.0,33045.0,,
2021-09-09,31589.0,27675.0,46405.0,32493.0,19373.0,35338.0,33230.0,,
2021-09-10,32356.0,29415.0,47368.0,33042.0,19474.0,35519.0,33525.0,,
2021-09-13,33249.0,31490.0,48282.0,33645.0,19718.0,35675.0,33885.0,,
2021-09-14,33803.0,32850.0,49209.0,33900.0,19896.0,35913.0,34015.0,,
2021-09-15,34201.0,34065.0,49841.0,33958.0,19921.0,35894.0,34065.0,,
2021-09-16,34665.0,35625.0,50482.0,34078.0,19881.0,35875.0,34010.0,,
2021-09-17,35138.0,36625.0,51032.0,34262.0,20077.0,35900.0,34350.0,,
2021-09-20,35240.0,36685.0,51155.0,34465.0,20204.0,35936.0,34390.0,,
2021-09-21,35373.0,36780.0,51323.0,34659.0,20493.0,35800.0,34440.0,,
2021-09-22,35647.0,36835.0,51586.0,35086.0,20714.0,35813.0,34790.0,,
2021-09-23,35947.0,36990.0,51795.0,35627.0,21046.0,36086.0,35030.0,,
2021-09-24,36104.0,37010.0,51845.0,35911.0,21199.0,36200.0,35230.0,,
2021-09-27,36180.0,36885.0,51818.0,36156.0,21310.0,36219.0,35355.0,,
2021-09-28,36271.0,36460.0,51645.0,36667.0,21491.0,36200.0,35585.0,,
2021-09-29,36335.0,35665.0,51477.0,37343.0,21611.0,36000.0,35915.0,,
2021-09-30,36119.0,34565.0,51006.0,37698.0,21633.0,35681.0,35965.0,,
2021-10-01,35929.0,33775.0,50473.0,37843.0,21743.0,35153.0,36010.0,,
2021-10-04,35648.0,32825.0,49991.0,37805.0,21836.0,34944.0,36025.0,,
2021-10-05,35259.0,31700.0,49064.0,37743.0,21833.0,34663.0,36030.0,,
2021-10-06,35130.0,31130.0,48855.0,37813.0,21915.0,34588.0,36058.0,,
2021-10-07,34953.0,30425.0,48291.0,37839.0,22249.0,34769.0,36110.0,,
2021-10-08,34794.0,29800.0,48082.0,37783.0,22434.0,34925.0,36155.0,,
2021-10-11,34893.0,29600.0,48123.0,38073.0,22579.0,35119.0,36350.0,,
2021-10-12,35150.0,29915.0,48505.0,38423.0,22848.0,35475.0,36435.0,,
2021-10-13,35624.0,30850.0,49086.0,38833.0,23179.0,36531.0,36590.0,,
2021-10-14,36204.0,31765.0,50091.0,39311.0,23389.0,37438.0,36955.0,,
2021-10-15,36584.0,32335.0,50736.0,39581.0,23593.0,37907.0,37240.0,,
